EVENT_NUMBER	SIZE	DISTANCE	LENGTH	WIDTH	AZWIDTH	MISS	ALPHA
3070	807.844	95.819	51.662	34.385	10089.066	68.684	45.807
3071	701.36	225.27	52.911	33.896	51999.289	90.007	23.578
3072	942.642	88.762	47.632	33.332	8713.998	58.886	41.529
3073	798.49	95.085	51.304	34.323	9965.997	65.393	43.472
3074	3017.643	71.957	177.567	52.274	13224.532	22.958	18.602
3075	668.601	96.512	52.875	33.884	10278.512	65.895	43.079
3076	765.038	94.759	52.649	35.085	9908.15	69.042	46.803
3077	774.243	223.055	53.929	32.753	50984.15	106.286	28.49
3078	889.103	90.615	53.549	33.039	9084.876	68.912	49.464
3079	673.663	182.966	47.663	34.358	34163.951	164.548	64.027
3080	1486.288	31.499	80.965	46.647	2541.51	15.331	29.144
3081	477.271	327.429	38.986	37.332	107964.619	63.154	11.128
3082	764.59	95.089	51.687	35.379	10035.127	60.564	39.568
3083	856.971	89.883	46.638	34.504	8896.925	61.19	42.922
3084	732.832	93.344	52.321	33.266	9629.708	65.701	44.749
3085	740.678	95.706	51.996	35.344	10124.81	65.029	42.766
3086	755.621	95.335	52.001	35.119	10041.532	65.715	43.551
3087	834.025	90.288	47.33	33.07	8985.461	58.891	40.693
3088	797.929	93.066	51.054	36.532	9639.064	60.676	40.693
3089	934.573	89.97	48.79	31.913	8909.037	63.087	44.507
3090	2621.252	115.632	96.053	58.797	15006.443	115.487	87.437
3091	896.825	89.526	46.847	32.499	8814.296	60.288	42.299
3092	791.093	92.874	52.567	34.137	9556.214	65.785	45.072
3093	868.961	90.532	48.928	32.073	9022.908	62.795	43.948
3094	875.755	91.291	47.593	32.222	9118.351	65.034	45.398
3095	935.662	89.84	47.698	32.3	8857.084	64.092	45.48
3096	862.127	90.537	48.381	31.663	9031.281	59.963	41.453
3097	910.239	89.049	48.038	33.215	8780.814	58.175	40.768
3098	456.968	324.435	38.422	37.887	105986.11	197.64	37.517
3099	777.992	96.574	50.971	34.357	10248.842	66.011	43.157
3100	712.702	95.476	51.723	34.777	10046.576	66.838	44.427
3101	745.346	95.154	50.746	35.138	9985.891	64.504	42.688
3102	720.117	98.528	51.815	35.235	10674.81	66.341	42.299
3103	743.709	93.311	51.851	33.018	9634.382	63.273	42.688
3104	862.853	90.326	48.594	31.488	8959.901	63.657	44.83
3105	1401.555	168.404	95.912	38.155	32438.673	40.81	14.005
3106	777.431	95.263	52.233	34.421	10010.21	66.916	44.588
3107	773.745	94.581	51.174	34.498	9864.167	65.588	43.868
3108	873.865	87.988	48.448	31.68	8546.338	61.426	44.267
3109	801.495	92.627	52.004	33.933	9524.115	62.702	42.61
3110	741.532	94.971	51.937	33.784	9945.677	65.94	43.948
3111	574.577	184.102	50.27	35.84	34616.703	170.46	67.82
3112	790.321	94.904	51.787	36.362	10000.772	62.198	40.92
3113	473.34	328.759	39.041	37.713	108842.004	19.815	3.44
3114	896.63	92.335	50.224	31.461	9416.318	60.043	40.542
3115	443.476	329.601	38.32	36.186	109364.548	74.4	13.062
3116	815.4	93.568	51.55	34.09	9654.587	66.959	45.725
3117	857.487	90.064	47.886	31.549	8894.893	63.767	45.072
3118	783.773	95.171	52.049	34.065	9972.009	67.881	45.48
3119	2552.689	197.843	120.854	41.394	44831.977	85.335	25.531
3120	784.371	95.854	52.17	34.043	10102.009	68.7	45.807
3121	679.379	95.119	53.552	34.078	9974.712	69.791	47.223
3122	983.559	89.769	48.683	32.479	8916.929	58.673	40.844
3123	720.627	92.865	52.116	36.106	9596.093	63.572	43.236
3124	715.108	91.93	52.521	35.047	9401.984	64.356	44.427
3125	800.421	93.175	52.341	33.235	9577.898	67.358	46.303
3126	810.083	93.074	51.43	34.35	9565.528	66.391	45.48
3127	881.728	90.769	47.305	32.238	9040.659	61.844	42.922
3128	924.218	88.718	47.872	32.991	8703.388	59.355	41.99
3129	868.384	90.462	49.141	32.02	9018.32	62.324	43.551
3130	462.963	327.937	38.14	37.525	108266.258	76.197	13.415
3131	774.947	94.361	53.471	34.276	9847.032	67.939	46.054
3132	797.397	95.752	50.387	34.981	10078.533	66.173	43.709
3133	823.232	95.94	50.662	35.805	10123.859	67.514	44.749
3134	803.672	94.621	52.504	33.152	9880.259	66.003	44.267
3135	749.443	95.757	52.41	34.181	10096.472	68.128	45.316
3136	912.897	89.871	47.884	31.807	8887.002	61.056	42.766
3137	710.307	94.557	51.293	36.239	9887.312	65.81	44.107
3138	904.254	89.326	45.915	33.349	8786.462	57.431	40.016
3139	693.316	95.549	53.46	33.938	10088.354	67.041	44.588
3140	1043.752	314.651	46.914	34.915	99674.107	294.345	69.228
3141	979.565	90.31	47.906	33.095	9005.549	58.722	40.542
3142	793.921	94.337	51.663	34.952	9848.736	64.144	42.844
3143	972.715	84.191	46.954	40.11	8053.167	41.299	29.406
3144	474.962	325.803	40.377	36.681	106959.505	1.373	0.229
3145	766.152	95.843	52.963	33.971	10132.19	67.333	44.668
3146	2073.902	187.436	91.791	47.681	38799.285	63.607	19.816
3147	754.184	94.501	51.089	37.01	9878.008	66.5	44.749
3148	736.467	96.323	52.444	34.111	10191.604	69.811	46.469
3149	779.029	91.529	51.454	34.847	9305.17	63.497	43.948
3150	733.69	94.749	52.0	34.586	9906.844	66.765	44.83
3151	497.249	325.774	39.701	36.128	106899.415	107.264	19.208
3152	762.944	97.479	52.106	33.734	10422.146	68.813	44.91
3153	824.319	230.007	53.746	33.999	54202.46	88.732	22.706
3154	771.442	93.34	52.206	34.56	9634.551	66.772	45.643
3155	422.775	329.777	38.734	38.081	109498.801	85.871	15.07
3156	532.062	331.818	40.97	37.64	110898.995	185.073	33.918
3157	806.08	95.831	52.75	34.393	10118.147	68.533	45.643
3158	822.88	95.417	52.774	34.136	10041.418	67.675	45.154
3159	742.548	320.977	54.568	33.671	103733.073	295.154	66.926
3160	752.24	95.049	52.566	34.372	9980.548	66.382	44.267
3161	748.336	94.432	50.8	35.377	9808.232	69.024	46.97
3162	792.049	96.584	52.689	34.412	10254.957	69.78	46.22
3163	928.329	90.224	47.622	33.608	8958.39	62.701	44.027
3164	534.358	333.792	40.409	36.474	112203.762	140.213	24.835
3165	796.678	94.394	51.266	35.017	9816.757	67.774	45.89
3166	744.525	94.636	52.822	34.257	9892.122	67.396	45.398
3167	503.317	331.284	39.37	37.03	110520.83	21.412	3.727
3168	868.366	91.362	48.486	32.666	9188.375	61.586	42.377
3169	937.617	90.387	47.795	32.347	8985.898	61.371	42.766
3170	883.679	92.388	49.109	32.316	9353.093	66.024	45.643
3171	723.274	94.267	52.73	34.036	9846.792	64.332	43.0
3172	758.667	93.388	53.438	33.936	9671.924	65.982	44.991
3173	881.613	89.144	47.029	33.613	8771.703	59.117	41.529
3174	704.646	97.033	53.259	33.851	10371.427	67.876	44.427
3175	1811.116	156.059	87.7	49.339	27577.036	61.63	23.266
3176	964.568	224.28	51.504	32.989	51521.28	76.729	19.999
3177	792.633	96.26	53.311	35.246	10239.016	67.8	44.749
3178	743.251	146.644	52.117	35.124	22783.901	34.322	13.533
3179	479.693	327.867	39.45	37.63	108271.964	26.07	4.589
3180	908.109	91.157	47.38	33.288	9153.22	58.726	40.091
3181	2570.393	298.739	62.536	44.964	90511.361	253.444	57.995
3182	791.766	93.671	52.543	34.422	9714.967	65.837	44.668
3183	903.508	92.827	48.779	31.795	9414.331	66.9	46.137
3184	748.785	94.786	50.579	37.101	9939.468	64.458	42.844
3185	920.075	315.093	89.676	38.86	100037.828	315.001	90.0
3186	710.892	95.412	52.09	33.875	10040.821	65.692	43.551
3187	1724.788	161.628	87.732	50.078	29423.569	58.525	21.223
3188	941.74	90.919	48.052	32.706	9095.206	61.55	42.61
3189	748.837	94.351	51.321	33.888	9832.426	63.644	42.454
3190	467.802	327.364	39.138	37.485	107923.119	109.932	19.633
3191	785.951	95.11	53.123	33.842	9987.705	67.327	45.072
3192	744.811	93.973	50.365	35.713	9773.35	62.133	41.376
3193	700.738	93.176	50.97	35.593	9598.486	66.003	45.072
3194	514.157	334.789	40.866	35.952	112893.308	116.168	20.304
3195	558.03	334.902	41.376	35.331	112962.225	155.79	27.71
3196	874.694	89.261	53.816	32.46	8812.147	69.506	51.169
3197	855.94	89.548	47.775	32.15	8830.275	60.897	42.844
3198	764.823	96.414	51.476	33.939	10214.471	66.902	43.948
3199	827.583	294.767	52.851	34.858	88163.62	110.746	22.086
3200	787.889	94.877	50.799	35.84	9960.657	62.38	41.071
3201	1023.89	238.107	50.161	31.469	57228.704	231.596	76.656
3202	843.861	95.927	51.737	34.842	10118.981	68.747	45.807
3203	958.977	89.215	47.319	32.631	8751.829	62.434	44.427
3204	859.814	237.59	50.64	33.267	57039.7	230.88	76.41
3205	803.436	318.362	51.361	33.942	102046.489	291.942	66.491
3206	898.897	89.351	48.082	31.134	8763.111	63.444	45.235
3207	971.925	85.054	46.55	40.094	8187.694	41.686	29.341
3208	795.227	94.805	51.49	35.362	9927.779	65.724	43.868
3209	446.906	329.012	39.543	37.889	109026.267	54.788	9.613
3210	1535.704	169.217	86.928	52.498	31800.073	72.261	25.277
3211	817.175	94.033	52.266	33.688	9766.067	66.026	44.588
3212	710.184	226.372	54.536	33.135	52561.472	91.357	23.828
3213	757.984	94.264	51.584	34.47	9788.528	67.863	46.054
3214	744.497	95.014	51.564	35.211	9982.573	64.206	42.532
3215	845.567	89.116	53.127	31.363	8796.464	66.398	48.159
3216	479.386	329.714	39.558	35.705	109477.505	101.328	17.879
3217	816.761	93.125	51.153	35.929	9598.843	65.923	45.072
3218	626.127	184.118	49.797	34.301	34603.39	165.858	64.29
3219	769.149	95.996	50.933	36.962	10168.879	66.435	43.789
3220	624.864	178.919	48.944	35.41	32690.147	169.521	71.262
3221	780.034	92.647	52.251	34.098	9494.303	66.679	46.054
3222	719.942	94.389	53.476	34.149	9850.62	67.949	46.054
3223	600.671	182.77	51.231	35.447	34150.186	165.158	64.689
3224	748.009	93.007	51.986	33.244	9533.343	67.7	46.719
3225	1599.145	131.968	87.305	37.476	19849.305	82.238	38.536
3226	440.055	330.503	38.006	37.306	109937.762	243.775	47.561
3227	734.852	95.906	52.688	34.935	10191.729	63.463	41.453
3228	1740.681	172.196	83.901	53.455	32699.176	66.861	22.83
3229	494.382	325.744	40.01	35.872	106906.593	12.565	2.235
3230	750.25	94.077	51.889	33.632	9760.026	66.487	44.991
3231	805.224	93.908	49.961	35.781	9734.868	64.232	43.157
3232	938.314	90.607	47.429	32.441	9009.555	62.621	43.709
3233	731.896	96.814	51.906	34.371	10287.098	69.374	45.807
3234	800.241	93.883	52.762	34.599	9757.527	66.496	45.072
3235	904.528	90.773	47.467	32.393	9038.175	62.954	43.948
3236	809.925	96.248	52.189	34.237	10194.139	67.778	44.749
3237	843.576	294.997	54.626	34.267	88358.231	118.808	23.766
3238	979.245	91.125	48.372	33.482	9144.379	62.504	43.314
3239	2693.189	38.428	105.023	58.136	4108.539	14.407	22.024
3240	584.908	170.365	53.609	33.227	29748.885	151.869	62.999
3241	813.124	92.118	51.46	35.468	9441.621	61.936	42.222
3242	781.162	93.013	51.277	34.221	9577.926	63.389	43.0
3243	791.124	93.133	50.443	36.864	9617.12	63.725	43.157
3244	806.249	94.364	50.615	35.871	9866.311	61.092	40.316
3245	773.542	94.193	51.51	34.132	9787.048	65.955	44.427
3246	786.666	50.401	52.091	32.941	3043.809	50.06	83.217
3247	797.38	94.549	52.198	34.531	9871.241	66.758	44.91
3248	2275.314	261.123	82.531	36.802	69194.112	244.366	69.39
3249	786.599	93.487	52.265	33.889	9683.96	63.967	43.157
3250	541.66	332.833	40.235	35.78	111528.624	191.337	35.1
3251	522.672	333.118	40.759	37.256	111762.918	162.328	29.144
3252	774.407	95.244	51.799	34.37	10029.542	63.404	41.759
3253	761.83	95.689	50.373	36.36	10089.055	65.937	43.551
3254	790.425	93.379	51.41	36.112	9677.289	63.67	43.0
3255	1343.781	233.456	55.291	29.897	54971.833	230.707	81.115
3256	1426.465	171.064	92.673	38.331	33106.846	40.298	13.651
3257	780.36	297.657	53.86	33.999	89915.481	112.535	22.21
3258	788.631	93.634	52.56	34.03	9674.86	68.298	46.803
3259	874.979	92.874	48.639	32.042	9456.538	63.39	43.079
3260	686.939	95.105	52.589	33.722	9978.504	66.757	44.588
3261	464.411	327.12	39.059	36.926	107742.081	183.677	34.125
3262	700.697	93.097	53.109	34.636	9631.438	64.773	44.107
3263	918.187	227.488	49.781	37.753	52931.122	66.679	17.038
3264	773.519	93.263	50.008	35.123	9588.964	65.624	44.749
3265	518.575	326.305	39.859	38.088	107229.763	238.0	46.803
3266	738.152	95.046	49.325	35.277	9930.851	64.63	42.844
3267	742.735	95.488	52.534	34.129	10052.484	67.42	44.91
3268	872.368	93.243	48.35	32.881	9519.008	64.957	44.187
3269	768.053	93.737	51.809	34.579	9702.905	66.808	45.48
3270	897.349	91.696	48.937	32.437	9255.401	62.064	42.61
3271	779.965	94.768	51.988	36.348	9951.459	65.358	43.63
3272	894.977	236.254	52.404	32.386	56388.594	229.043	75.696
3273	810.675	93.607	51.557	35.42	9713.526	63.813	43.0
3274	757.726	93.644	51.901	34.774	9678.649	67.907	46.469
3275	789.503	96.089	51.468	35.186	10130.251	70.877	47.561
3276	888.559	91.62	47.314	33.346	9236.191	59.177	40.241
3277	588.364	183.085	50.645	34.185	34170.416	173.331	71.262
3278	878.839	90.05	49.581	31.319	8935.652	62.891	44.267
3279	779.925	95.094	51.936	34.427	9958.142	68.036	45.643
3280	807.613	96.929	52.249	34.798	10366.505	65.19	42.299
3281	965.415	90.849	47.665	32.264	9048.931	63.659	44.507
3282	774.484	91.905	49.998	36.421	9370.137	63.026	43.314
3283	908.365	91.933	48.217	32.588	9262.412	64.703	44.749
3284	750.153	96.907	51.994	36.82	10383.755	65.342	42.377
3285	1689.881	161.312	88.471	50.595	29324.755	62.916	22.954
3286	783.772	94.329	51.869	34.67	9853.196	63.643	42.454
3287	1333.831	107.477	91.636	39.272	12900.916	96.621	64.027
3288	896.746	91.574	46.894	34.342	9248.047	56.346	37.952
3289	813.174	94.029	51.16	35.979	9774.798	66.023	44.588
3290	933.455	91.222	49.615	31.824	9159.387	63.462	44.107
3291	873.184	90.103	47.256	32.117	8917.888	61.281	42.844
3292	778.044	92.055	50.482	35.268	9405.217	61.588	41.99
3293	890.031	89.539	47.27	34.098	8863.43	58.207	40.542
3294	2107.899	21.992	81.922	49.405	1227.622	21.494	77.688
3295	722.964	97.475	52.198	34.036	10437.112	67.948	44.187
3296	719.885	298.171	52.523	35.685	90160.088	117.929	23.328
3297	1608.964	67.653	117.503	35.663	6725.971	55.709	55.386
3298	599.151	172.081	51.541	34.825	30345.963	154.938	64.158
3299	764.702	94.703	53.37	34.246	9906.307	68.444	46.303
3300	718.052	97.286	51.068	36.046	10404.041	67.815	44.187
3301	819.749	94.82	52.005	33.519	9891.442	67.997	45.807
3302	724.716	94.649	51.153	34.641	9856.255	67.991	45.89
3303	826.595	96.086	53.216	33.505	10192.45	66.228	43.551
3304	924.104	90.313	47.799	33.469	9008.486	58.667	40.542
3305	1472.972	130.544	92.5	39.054	19745.204	81.203	38.462
3306	536.39	336.302	41.281	35.34	113872.361	194.355	35.31
3307	893.43	92.084	48.287	31.922	9287.231	64.251	44.267
3308	765.907	94.853	51.202	34.712	9871.225	70.757	48.245
3309	735.359	94.477	51.686	34.747	9853.26	66.27	44.507
3310	741.093	96.653	52.118	34.276	10269.027	68.305	44.991
3311	1882.118	156.513	88.099	49.583	27771.934	59.739	22.458
3312	707.687	94.031	50.525	35.322	9778.487	62.691	41.836
3313	736.468	144.388	51.396	35.035	22100.513	29.983	12.005
3314	2391.128	161.213	140.644	38.884	32001.567	95.167	36.157
3315	1737.655	57.642	112.302	33.649	4726.843	51.63	63.637
3316	719.218	93.656	52.416	35.918	9725.435	66.55	45.316
3317	711.522	96.122	52.688	34.426	10177.061	68.406	45.398
3318	747.227	94.975	50.439	35.907	9947.536	65.369	43.472
3319	786.344	53.211	53.446	31.917	3302.297	53.19	90.0
3320	974.373	87.45	49.247	30.898	8430.814	63.617	46.635
3321	748.138	96.367	52.22	34.129	10201.458	69.272	45.972
3322	786.969	96.828	52.468	34.806	10345.699	65.825	42.844
3323	708.426	95.915	52.331	35.596	10181.895	64.688	42.377
3324	810.311	96.538	52.165	33.731	10229.182	69.183	45.807
3325	962.078	91.54	48.649	31.84	9215.505	61.544	42.222
3326	1889.048	329.637	84.678	35.806	109300.836	329.558	90.0
3327	760.374	96.203	52.436	34.293	10201.25	66.877	44.027
3328	847.592	93.638	49.053	35.986	9682.427	61.671	41.224
3329	704.006	97.999	51.649	35.007	10568.741	65.32	41.836
3330	914.113	92.089	48.6	32.058	9328.882	60.712	41.224
3331	1790.768	113.904	95.797	40.213	14517.719	100.68	62.129
3332	932.447	89.412	47.09	33.932	8834.649	58.019	40.466
3333	808.275	94.682	52.024	34.652	9886.054	67.668	45.643
3334	1575.815	209.268	90.501	37.934	45026.234	192.1	66.635
3335	977.467	91.246	48.442	33.362	9161.658	63.156	43.789
3336	820.785	295.296	53.809	34.134	88498.493	118.443	23.641
3337	886.798	91.147	48.254	31.084	9121.67	61.536	42.454
3338	805.816	93.875	50.402	36.64	9747.156	64.871	43.709
3339	752.892	94.135	51.66	33.798	9776.255	65.748	44.267
3340	932.77	91.939	48.716	32.599	9294.244	62.55	42.844
3341	764.699	94.097	51.637	34.739	9751.523	68.831	46.97
3342	961.69	91.022	48.051	33.509	9182.908	53.896	36.299
3343	837.054	95.569	51.807	34.976	10078.252	65.995	43.709
3344	1108.289	179.194	54.864	31.903	32776.798	163.745	66.064
3345	752.589	94.978	52.036	34.937	9995.315	62.968	41.529
3346	877.844	90.015	47.355	33.279	8940.433	58.558	40.617
3347	771.874	92.405	52.032	35.56	9492.781	64.024	43.868
3348	921.782	91.672	49.411	31.732	9246.26	62.747	43.157
3349	752.556	95.222	50.945	34.766	9993.065	65.157	43.157
3350	5792.496	258.954	99.057	37.04	68995.274	216.146	56.616
3351	790.959	94.406	52.569	33.609	9833.49	67.133	45.316
3352	494.661	327.519	40.581	36.415	108088.818	13.996	2.464
3353	768.557	94.813	53.184	34.691	9912.485	70.078	47.646
3354	785.038	94.357	51.744	35.138	9829.433	67.067	45.316
3355	1063.932	82.575	43.371	37.615	7665.331	34.713	24.835
3356	731.771	226.709	52.073	32.596	52586.014	97.662	25.531
3357	721.725	94.195	51.746	36.249	9842.109	64.174	42.922
3358	929.625	90.371	47.816	33.15	9015.008	58.755	40.542
3359	920.243	90.276	47.407	32.543	8941.532	63.439	44.668
3360	857.429	92.957	51.966	34.516	9553.887	66.759	45.89
3361	2609.985	188.625	93.816	56.837	37162.087	188.53	87.437
3362	658.021	168.329	52.132	32.882	29005.989	153.387	65.644
3363	747.641	95.419	52.387	35.08	10063.498	66.073	43.789
3364	748.187	93.913	51.377	34.809	9789.181	60.574	40.166
3365	893.407	91.6	47.457	32.457	9203.985	61.859	42.454
3366	2437.345	26.914	97.736	59.711	2390.915	16.987	39.124
3367	717.969	93.664	51.179	33.991	9677.823	65.509	44.347
3368	516.473	334.275	38.926	36.045	112462.481	184.176	33.436
3369	946.059	91.833	48.57	32.47	9273.23	62.036	42.532
3370	798.06	94.458	52.148	33.897	9847.739	66.251	44.507
3371	988.663	149.812	48.711	32.921	23589.612	19.667	7.527
3372	852.267	237.802	51.476	32.832	57138.727	229.623	75.016
3373	856.982	94.307	51.536	33.558	9808.805	65.23	43.789
3374	482.691	327.043	40.696	37.174	107758.005	136.945	24.771
3375	803.342	94.641	52.182	34.506	9912.117	64.45	42.922
3376	826.918	94.276	51.37	33.854	9798.945	65.638	44.107
3377	868.216	91.71	48.635	31.754	9238.066	62.456	42.922
3378	464.65	327.368	40.042	35.886	107964.804	49.269	8.685
3379	893.686	90.869	48.457	31.635	9077.813	61.909	42.922
3380	1363.699	106.305	93.006	38.787	12657.569	95.557	64.027
3381	707.072	97.416	51.422	35.433	10452.56	65.15	41.99
3382	530.184	329.68	37.96	37.872	109406.888	2.188	0.401
3383	762.008	93.522	51.787	33.683	9643.06	67.108	45.89
3384	767.1	94.373	51.993	34.034	9826.521	66.526	44.83
3385	489.588	331.08	38.728	36.969	110358.403	71.98	12.533
3386	754.947	91.82	51.991	34.853	9379.332	62.954	43.314
3387	752.879	229.398	51.856	34.562	53834.728	91.703	23.578
3388	794.847	295.896	52.042	34.086	88796.437	108.039	21.408
3389	776.835	93.292	49.525	35.474	9649.881	57.691	38.17
3390	556.735	334.237	41.822	34.921	112537.336	142.922	25.341
3391	1473.482	62.268	117.259	34.683	5434.439	55.619	63.253
3392	730.95	94.205	53.665	34.821	9814.761	69.213	47.307
3393	556.445	184.777	48.225	33.796	34817.289	166.655	64.422
3394	810.622	95.447	51.916	34.003	10047.726	65.442	43.314
3395	763.39	93.03	51.674	34.61	9572.808	65.785	44.991
3396	742.923	97.764	52.15	34.872	10495.663	69.123	44.991
3397	750.616	296.358	52.794	33.945	89081.136	118.83	23.641
3398	732.213	96.996	52.215	34.505	10351.296	67.59	44.187
3399	714.702	96.032	52.862	34.652	10164.596	68.597	45.561
3400	915.854	91.155	47.257	32.151	9105.194	62.561	43.314
3401	739.841	92.292	51.447	34.685	9429.298	65.463	45.154
3402	914.675	90.805	48.187	31.719	9059.853	61.966	43.0
3403	819.767	93.562	50.95	34.481	9636.248	67.963	46.552
3404	757.482	93.613	51.707	34.289	9672.9	66.683	45.398
3405	888.534	91.604	48.095	32.913	9252.67	58.512	39.717
3406	874.046	237.59	50.949	33.352	57055.486	228.872	74.365
3407	731.962	97.132	53.298	34.607	10406.602	67.629	44.107
3408	795.217	93.111	49.332	36.901	9604.267	61.247	41.148
3409	530.026	330.42	39.343	36.575	109934.18	122.971	21.839
3410	777.761	95.16	52.091	34.957	9965.18	69.809	47.223
3411	900.95	84.923	47.296	40.011	8196.62	38.847	27.194
3412	763.879	91.119	51.262	36.349	9272.712	60.414	41.529
3413	760.449	96.135	52.412	33.929	10196.35	65.44	42.922
3414	717.271	95.979	52.626	34.709	10151.995	68.341	45.398
3415	780.277	91.076	51.054	34.116	9161.389	67.085	47.476
3416	749.998	96.413	52.321	34.456	10246.518	66.518	43.63
3417	729.228	94.791	52.409	33.171	9893.649	67.634	45.561
3418	811.908	319.71	51.121	35.382	102962.067	289.11	64.689
3419	843.725	89.417	48.073	33.733	8846.365	59.455	41.682
3420	818.29	92.624	51.997	33.942	9494.851	65.453	44.991
3421	489.13	328.937	39.301	37.874	108964.022	101.417	17.939
3422	720.55	324.534	39.457	35.144	105953.891	307.892	71.623
3423	943.58	90.276	48.99	31.909	8963.046	63.896	45.072
3424	777.287	95.014	51.957	33.757	9955.519	65.819	43.868
3425	895.981	91.859	49.201	32.39	9270.378	64.392	44.507
3426	808.954	94.029	51.298	34.844	9742.156	67.869	46.22
3427	766.08	94.948	52.51	34.008	9921.65	69.314	46.886
3428	905.118	91.03	48.09	32.375	9116.83	61.044	42.144
3429	912.854	90.775	49.819	32.048	9101.439	61.573	42.688
3430	775.458	95.879	53.174	34.941	10128.112	70.208	47.054
3431	1282.054	107.248	93.373	40.051	12756.027	99.094	67.518
3432	728.324	93.857	51.541	35.409	9751.052	64.971	43.789
3433	956.054	91.153	46.928	33.412	9147.082	58.111	39.643
3434	766.728	94.052	52.868	34.697	9800.519	65.964	44.507
3435	809.833	94.054	52.563	34.663	9755.768	69.409	47.561
3436	744.934	93.153	50.125	36.243	9598.16	64.418	43.789
3437	3167.11	74.261	130.49	66.696	10990.823	16.72	13.003
3438	835.073	235.476	53.654	33.405	56066.816	226.83	74.365
3439	788.266	94.124	50.988	35.249	9779.408	65.833	44.347
3440	480.98	327.829	40.067	37.195	108263.801	88.814	15.724
3441	759.79	95.659	51.184	36.277	10116.811	64.104	42.067
3442	943.649	51.492	53.527	32.348	3131.478	51.484	90.0
3443	833.602	89.573	47.058	34.398	8857.421	59.785	41.836
